id,name,ti,price,time,iced,link,date_added,archived
6887478,Evga FTW3 Ultra Rtx 3080,False,195000,2025-02-02 08:15:00,False,https://hardverapro.hu/apro/evga_ftw3_ultra_rtx_3080_4/friss.html,2025-02-02 08:08:37,True
6887630,Eladó ASUS GeForce RTX 3080 10GB ROG Strix videokártya (ROG-STRIX-RTX3080-O10G-V2-GAMING),False,195000,2025-02-02 10:04:00,True,https://hardverapro.hu/apro/elado_asus_geforce_rtx_3080_10gb_rog_strix_videoka/friss.html,2025-02-02 10:18:00,True
6887835,Asus Rog Strix 3080,False,120000,2025-02-02 12:07:00,False,https://hardverapro.hu/apro/asus_rog_strix_3080_7/friss.html,2025-02-02 11:15:56,True
6888508,GIGABYTE Geforce RTX 3080Ti Gaming OC 12G 384bit,True,219990,2025-02-02 16:57:00,True,https://hardverapro.hu/apro/gigabyte_geforce_rtx_3080ti_gaming_oc_12g_384bit/friss.html,2025-02-02 16:13:13,True
6888264,HP RTX 3080 10GB,False,150000,2025-02-02 15:26:00,True,https://hardverapro.hu/apro/hp_rtx_3080_10gb/friss.html,2025-02-02 16:13:13,True
6888558,ZOTAC Trinity RTX 3080 10GB OC GDDR6X Videokártya,False,175800,2025-02-02 17:18:00,False,https://hardverapro.hu/apro/zotac_trinity_rtx_3080_10gb_oc_gddr6x_videokartya_2/friss.html,2025-02-02 18:26:28,True
6888270,Eladó Zotac RTX 3080 AMP Holoblack,False,150000,2025-02-02 15:30:00,False,https://hardverapro.hu/apro/elado_zotac_rtx_3080_amp_holoblack/friss.html,2025-02-02 18:26:28,True
6889331,"EVGA RTX 3080 Ti 12GB GDDR6X FTW3 ULTRA GAMING - Újszerű, hibátlan állapotban!",True,224990,2025-02-03 08:38:00,True,https://hardverapro.hu/apro/evga_rtx_3080_ti_12gb_gddr6x_ftw3_ultra_gaming_ujs_4/friss.html,2025-02-03 08:11:02,True
6889328,"ASUS ROG STRIX RTX 3080 10GB GDDR6X OC Edition - Újszerű, hibátlan, hűvös!",False,199990,2025-02-03 08:36:00,True,https://hardverapro.hu/apro/legszebb_asus_rog_strix_rtx_3080_10gb_gddr6x_oc_ed_2/friss.html,2025-02-03 08:11:02,True
6889644,EVGA FTW3 RTX3080 10Gb,False,160000,2025-02-03 12:17:00,True,https://hardverapro.hu/apro/evga_ftw3_rtx3080_10gb_7/friss.html,2025-02-03 13:15:24,True
6889823,GAINWARD GeForce RTX 3080 Ti Phoenix 12GB - Dobozzal-Garanciával,True,260000,2025-02-03 14:18:00,True,https://hardverapro.hu/apro/gainward_geforce_rtx_3080_ti_phoenix_12gb_dobozzal/friss.html,2025-02-03 14:13:03,True
6890281,MAKULÁTLAN Gigabyte RTX 3080 GAMING OC,False,159000,2025-02-03 18:16:00,True,https://hardverapro.hu/apro/makulatlan_gigabyte_rtx_3080_gaming_oc/friss.html,2025-02-03 18:27:35,True
6890765,"REFURBISHED MSI/ASUS/GIGABYTE/EVGA NVIDIA GeForce RTX 3080 VIDEÓKÁRTYÁK -1 év garanciával, számlával",False,199900,2025-02-04 06:46:00,False,https://hardverapro.hu/apro/refurbished_msi_asus_gigabyte_evga_nvidia_geforce_2/friss.html,2025-02-04 06:21:15,True
6891070,ZOTAC RTX 3080 Ti AMP Holo 12GB - GARIS,True,204999,2025-02-04 11:25:00,False,https://hardverapro.hu/apro/zotac_rtx_3080_ti_amp_holo_12gb_garis/friss.html,2025-02-04 11:17:24,True
6891227,Alphacool RTX 3080 10GB,False,150000,2025-02-04 13:23:00,True,https://hardverapro.hu/apro/alphacool_rtx_3080/friss.html,2025-02-04 13:16:07,True
6891176,Gigabyte GeForce RTX3080 TI Vision OC 12Gb videokártya,True,210000,2025-02-04 12:52:00,True,https://hardverapro.hu/apro/gigabyte_geforce_rtx3080_ti_vision_oc_12gb_videoka_2/friss.html,2025-02-04 14:12:54,True
6891545,NVidia GeForce RTX 3080 10GB Founders Edition videókártya PG133A - 3 hó. garancia használt,False,159000,2025-02-04 16:43:00,True,https://hardverapro.hu/apro/nvidia_geforce_rtx_3080_10gb_founders_edition_vide_3/friss.html,2025-02-04 16:15:02,True
6891469,ASUS GeForce RTX 3080 10GB GDDR6X 320bit LHR (ROG-STRIX-RTX3080-O10G-V2-GAMING) Videokártya,False,180000,2025-02-04 15:52:00,True,https://hardverapro.hu/apro/asus_geforce_rtx_3080_10gb_gddr6x_320bit_lhr_rog-s_2/friss.html,2025-02-04 16:15:02,True
6891777,Asus Rog Strix 3080 10Gb,False,160000,2025-02-04 19:02:00,False,https://hardverapro.hu/apro/asus_rog_strix_3080_10gb/friss.html,2025-02-04 18:27:53,True
6892463,DELL GeForce RTX 3080 10GB MS-V389 videó kártya PG133A 3hó garancia,False,159000,2025-02-05 11:17:00,True,https://hardverapro.hu/apro/dell_geforce_rtx_3080_10gb_ms-v389_video_kartya_pg_2/friss.html,2025-02-05 10:20:04,True
6892402,AORUS RTX 3080 10G XTREME Waterforce videokártya,False,210000,2025-02-05 10:36:00,False,https://hardverapro.hu/apro/aorus_rtx_3080_10g_xtreme_waterforce_videokartya_2/friss.html,2025-02-05 10:20:04,True
6892324,Nvidia 3080 Founder Edition eladó,False,160000,2025-02-05 09:26:00,True,https://hardverapro.hu/apro/nvidia_3080_founder_edition_elado/friss.html,2025-02-05 10:20:04,True
6892571,Gainward Phantom RTX 3080 Ti 12GB / AKÁR 12H GARANCIA/ BESZÁMÍTÁS,True,207000,2025-02-05 12:17:00,True,https://hardverapro.hu/apro/gainward_phantom_rtx_3080_ti_12gb_akar_12h_garanci/friss.html,2025-02-05 13:15:54,True
6893410,MSI GeForce RTX 3080 Ti SUPRIM X 12GB GDDR6,True,100000,2025-02-05 20:43:00,False,https://hardverapro.hu/apro/msi_geforce_rtx_3080_ti_suprim_x_12gb_gddr6/friss.html,2025-02-05 20:19:47,True
6893353,MSI GeForce RTX 3080 10GB GDDR6X Ventus 3X PCIE,False,200000,2025-02-05 20:06:00,True,https://hardverapro.hu/apro/msi_geforce_rtx_3080_10gb_gddr6x_ventus_3x_pcie/friss.html,2025-02-05 20:19:47,True
6893538,EVGA RTX 3080 FTW3 ULTRA GAMING (10G-P5-3897),False,179990,2025-02-05 22:22:00,True,https://hardverapro.hu/apro/evga_rtx_3080_ftw3_ultra_gaming_10g-p5-3897_3/friss.html,2025-02-05 22:15:24,True
6894692,Asus rog strix 3080ti 12gb oc,True,250000,2025-02-06 19:09:00,True,https://hardverapro.hu/apro/asus_rog_strix_3080ti_12gb_oc_2/friss.html,2025-02-06 18:28:02,True
6894800,Asus ROG STRIX RTX 3080 10GB LHR,False,180000,2025-02-06 20:24:00,True,https://hardverapro.hu/apro/asus_rog_strix_3080_10gb_lhr/friss.html,2025-02-06 20:19:03,True
6894733,ASUS TUF-RTX3080-O10G-V2-GAMING (LHR),False,170000,2025-02-06 19:34:00,True,https://hardverapro.hu/apro/asus_tuf-rtx3080-o10g-v2-gaming_lhr/friss.html,2025-02-06 20:19:03,True
6894935,Gigabyte RTX 3080 Vision OC 10gb,False,199999,2025-02-06 23:14:00,False,https://hardverapro.hu/apro/gigabyte_rtx_3080_vision_oc_10gb_4/friss.html,2025-02-06 22:15:29,True
6895032,MSI Suprim X RTX3080 10Gb,False,170000,2025-02-07 08:08:00,True,https://hardverapro.hu/apro/msi_suprim_x_rtx3080_10gb/friss.html,2025-02-07 08:10:29,True
6895298,Gigabyte Aorus Gaming Box RTX 3080 eGPU vizhutessel,False,179000,2025-02-07 11:42:00,True,https://hardverapro.hu/apro/gigabyte_aorus_gaming_box_rtx_3080_egpu_vizhutesse/friss.html,2025-02-07 11:16:56,True
6895546,ASUS TUF Gaming GeForce RTX 3080 Ti 12GB OC,True,230000,2025-02-07 14:13:00,True,https://hardverapro.hu/apro/asus_tuf_gaming_geforce_rtx_3080_ti_12gb_oc/friss.html,2025-02-07 13:15:15,True
6895368,12 GB-os RTX 3080 Ti (OEM HP) - üzletből garanciával,True,179900,2025-02-07 12:33:00,True,https://hardverapro.hu/apro/12_gb-os_rtx_3080_ti_oem_hp_uzletbol_garanciaval/friss.html,2025-02-07 13:15:15,True
6896029,RTX 3080 Founders Edition 10GB,False,164990,2025-02-07 19:25:00,True,https://hardverapro.hu/apro/rtx_3080_founders_edition_10gb_3/friss.html,2025-02-07 18:27:44,True
6897552,Asus Tuf RTX 3080 10Gb,False,154000,2025-02-08 19:54:00,True,https://hardverapro.hu/apro/asus_tuf_rtx_3080_10gb_7/friss.html,2025-02-08 20:17:12,True
6897545,MSI Suprim X RTX 3080 10Gb,False,170000,2025-02-08 19:50:00,False,https://hardverapro.hu/apro/msi_suprim_x_rtx_3080_10gb_3/friss.html,2025-02-08 20:17:12,True
6897767,Eladó MSI 3080 VENTUS 3X PLUS 10 GB OC LHR www.alza.hu-s 2025.12.28-ig garanciával,False,205000,2025-02-08 23:30:00,True,https://hardverapro.hu/apro/elado_msi_3080_ventus_3x_plus_10_gb_oc_lhr_www_alz/friss.html,2025-02-09 06:19:40,True
6898769,MSI Geforce RTX 3080 TI SUPRIM X 12G GARANCIÁLIS,True,270000,2025-02-09 16:41:00,True,https://hardverapro.hu/apro/msi_geforce_rtx_3080_ti_suprim_x_12g_5/friss.html,2025-02-09 16:12:57,True
6899369,MSI GEFORCE RTX 3080TI GAMING X TRIO LHR 12 GB,True,249999,2025-02-09 21:51:00,False,https://hardverapro.hu/apro/msi_geforce_rtx_3080ti_gaming_x_trio_lhr_12_gb_2/friss.html,2025-02-09 22:14:33,True
6899368,MSI GEFORCE RTX 3080 TI SUPRIM X LHR 12GB,True,249999,2025-02-09 21:48:00,True,https://hardverapro.hu/apro/msi_geforce_rtx_3080_ti_suprim_x_lhr_12gb_2/friss.html,2025-02-09 22:14:33,True
6902011,GIGABYTE Geforce RTX 3080Ti Gaming OC 12G,True,215000,2025-02-11 16:15:00,True,https://hardverapro.hu/apro/gigabyte_geforce_rtx_3080ti_gaming_oc_12g/friss.html,2025-02-11 16:16:28,True
6901204,EVGA GeForce RTX 3080 FTW3 ULTRA GAMING (10GB) Eladó!,False,160000,2025-02-11 15:50:00,True,https://hardverapro.hu/apro/evga_geforce_rtx_3080_ftw3_ultra_gaming_10gb_elado/friss.html,2025-02-11 16:16:28,True
6901776,BESZÁMÍTÁS! GAINWARD PHANTOM RTX 3080 10GB GDDR6X videokártya garanciával hibátlan működéssel,False,179900,2025-02-11 14:27:00,True,https://hardverapro.hu/apro/beszamitas_gainward_phantom_rtx_3080_10gb_gddr6x_v/friss.html,2025-02-11 16:16:28,True
6901094,MSI GeForce RTX 3080 GAMING Z TRIO 10G,False,160000,2025-02-11 10:13:00,True,https://hardverapro.hu/apro/msi_geforce_rtx_3080_gaming_z_trio_10g_4/friss.html,2025-02-11 16:16:28,True
6900032,EVGA GeForce FTW3 ULTRA HYBRID RTX 3080 10GB GDDR6X,False,169000,2025-02-10 17:13:00,False,https://hardverapro.hu/apro/evga_geforce_ftw3_ultra_hybrid_rtx_3080_10gb_gddr6/friss.html,2025-02-11 16:16:28,True
6902176,EVGA FTW3 RTX3080 10Gb,False,160000,2025-02-11 17:41:00,True,https://hardverapro.hu/apro/evga_ftw3_rtx3080_10gb_8/friss.html,2025-02-11 18:27:24,True
6902842,"""HÓFEHÉR SZÉPSÉG!"" - GIGABYTE RTX 3080 10GB GDDR6X VISION OC 10G (rev. 2.0 LHR) - Mint az ÚJ! HŰVŐS!",False,199990,2025-02-12 09:09:00,False,https://hardverapro.hu/apro/hofeher_szepseg_gigabyte_rtx_3080_10gb_gddr6x_visi/friss.html,2025-02-12 08:10:39,True
6903367,Gainward 3080 phantom+ 10GB LHR,False,168500,2025-02-12 14:18:00,False,https://hardverapro.hu/apro/gainward_3080_phantom_10gb_lhr/friss.html,2025-02-12 14:13:10,True
6903466,MSI GeForce RTX 3080 SUPRIM X 10GB GDDR6X,False,200000,2025-02-12 15:15:00,True,https://hardverapro.hu/apro/msi_geforce_rtx_3080_suprim_x_10gb_gddr6x_2/friss.html,2025-02-12 16:15:41,True
6903992,Asus Tuf Gaming Oc Nvidia Geforce RTX3080,False,198980,2025-02-12 21:49:00,True,https://hardverapro.hu/apro/asus_oc_nvidia_geforce_rtx3080/friss.html,2025-02-12 22:14:50,True
6904482,MSI GeForce RTX 3080 Ti GAMING X TRIO 12G,True,190000,2025-02-13 12:14:00,True,https://hardverapro.hu/apro/msi_geforce_rtx_3080_ti_gaming_x_trio_12g/friss.html,2025-02-13 11:17:11,True
6891167,MSI GeForce RTX 3080TI Ventus 3x12Gb Videokártya,True,220000,2025-02-06 00:00:00,False,https://hardverapro.hu/apro/msi_geforce_rtx_3080ti_ventus_3x12gb_videokartya_2/friss.html,2025-02-13 11:17:11,True
6904597,JEGELVE! STRIX 3080,False,180000,2025-02-13 14:05:00,True,https://hardverapro.hu/apro/jegelve_strix_3080/friss.html,2025-02-13 13:16:48,True
6904571,"HP Omen Geforce RTX 3080 ti 12GB GDDR6X videokártya - hibátlan, garanciális számlával",True,210000,2025-02-13 13:33:00,True,https://hardverapro.hu/apro/hp_omen_geforce_rtx_3080_ti_12gb_gddr6x_videokarty_2/friss.html,2025-02-13 13:16:48,True
6909516,"ÚJ, FELBONTOTT Gainward GeForce Phoenix RTX 3080 Ti 12GB GDDR6X 384bit Videókártya",True,310000,2025-02-16 19:16:00,False,https://hardverapro.hu/apro/uj_felbontott_gainward_geforce_phoenix_rtx_3080_ti/friss.html,2025-02-16 19:29:36,True
6909445,MSI GeForce RTX 3080 SUPRIM X 10GB,False,175000,2025-02-16 18:34:00,True,https://hardverapro.hu/apro/msi_geforce_rtx_3080_suprim_x_10gb_3/friss.html,2025-02-16 19:29:36,True
6909323,Nvidia RTX 3080 10GB Videókártya,False,155000,2025-02-16 17:27:00,True,https://hardverapro.hu/apro/nvidia_rtx_3080_10gb_videokartya/friss.html,2025-02-16 19:29:36,True
6909279,Palit Gamingpro Geforce RTX 3080TI 12GB,True,225000,2025-02-16 17:10:00,False,https://hardverapro.hu/apro/palit_gamingpro_geforce_rtx_3080ti_12gb/friss.html,2025-02-16 19:29:36,True
6907171,"Zotac RTX 3080 Trinity OC 10GB Dobozos, vga támasztóval!",False,180000,2025-02-16 09:25:00,False,https://hardverapro.hu/apro/zotac_rtx_3080_trinity_oc_10gb_dobozos_vga_tamaszt_2/friss.html,2025-02-16 19:29:36,True
6905355,MSI 3080 VENTUS 3X PLUS 10 GB OC LHR,False,155000,2025-02-15 04:56:00,True,https://hardverapro.hu/apro/msi_3080_ventus_3x_plus_10_gb_oc_lhr/friss.html,2025-02-16 19:29:36,True
6904529,Gainward Phantom Nvidia Geforce RTX 3080 Prémium Vga Best Buy,False,189888,2025-02-14 00:00:00,True,https://hardverapro.hu/apro/gainward_nvidia_geforce_rtx_3080_premium_vga_best/friss.html,2025-02-16 19:29:36,True
6906326,RTX 3080 - Founders Edition 10GB - INGYEN POSTA!,False,135000,2025-02-14 00:00:00,True,https://hardverapro.hu/apro/rtx_3080_founders_edition_10gb_ingyen_posta/friss.html,2025-02-16 19:29:36,True
6910818,ASUS TUF OC RTX 3080 10GB,False,200000,2025-02-17 16:38:00,True,https://hardverapro.hu/apro/asus_tuf_oc_rtx_3080_10gb/friss.html,2025-02-17 16:15:27,True
6911076,ASUS TUF Gaming GeForce RTX 3080 Ti OC 12GB / AKÁR 12H GARANCIA/ BESZÁMÍTÁS,True,205000,2025-02-17 18:43:00,True,https://hardverapro.hu/apro/asus_tuf_gaming_geforce_rtx_3080_ti_oc_12gb_akar_1/friss.html,2025-02-17 18:27:49,True
6911001,Manli GeForce RTX 3080 12GB LHR / AKÁR 12H GARANCIA/ BESZÁMÍTÁS,False,162000,2025-02-17 18:06:00,True,https://hardverapro.hu/apro/manli_geforce_rtx_3080_12gb_lhr/friss.html,2025-02-17 18:27:49,True
6910985,EVGA nVidia RTX 3080 FTW3 10GB Videókártya,False,160000,2025-02-17 17:57:00,True,https://hardverapro.hu/apro/evga_nvidia_rtx_3080_10gb_videokartya/friss.html,2025-02-17 18:27:49,True
6911198,EVGA GeForce RTX 3080 FTW3 ULTRA GAMING (10GB) Videókártya Eladó!,False,190000,2025-02-17 20:09:00,True,https://hardverapro.hu/apro/evga_geforce_rtx_3080_ftw3_ultra_gaming_10gb_video/friss.html,2025-02-17 20:18:57,True
6911506,ASUS ROG STRIX GeForce RTX 3080 10GB V2 OC Edition Kitűnő gyári értékek!,False,199000,2025-02-18 02:15:00,True,https://hardverapro.hu/apro/asus_rog_strix_rtx_3080_10gb_oc_edition_v2_kituno/friss.html,2025-02-18 06:21:33,True
6911784,MSI Suprim-x RTX 3080 10GB,False,165000,2025-02-18 10:52:00,False,https://hardverapro.hu/apro/msi_suprim-x_rtx_3080_10gb/friss.html,2025-02-18 10:20:45,True
6912430,GIGABYTE RTX3080TI - GAMING OC 12G eladó,True,200000,2025-02-18 17:36:00,True,https://hardverapro.hu/apro/gigabyte_rtx3080ti_gaming_oc_12g_elado/friss.html,2025-02-18 18:29:15,True
6912950,FE 3080Ti,True,200000,2025-02-18 23:17:00,True,https://hardverapro.hu/apro/fe_3080ti/friss.html,2025-02-19 06:22:01,True
6913337,Nvidia GeForce rtx 3080 Ti,True,175000,2025-02-19 11:44:00,True,https://hardverapro.hu/apro/nvidia_geforce_rtx_3080_ti_2/friss.html,2025-02-19 11:17:36,True
6913330,Nvidia GeForce rtx 3080,False,145000,2025-02-19 11:38:00,True,https://hardverapro.hu/apro/nvidia_geforce_rtx_3080_3/friss.html,2025-02-19 11:17:36,True
6913429,EVGA RTX 3080 FTW3 ULTRA 10GB GDDR6X,False,174990,2025-02-19 12:38:00,True,https://hardverapro.hu/apro/evga_rtx_3080_ftw3_ultra_10gb_gddr6x_2/friss.html,2025-02-19 13:16:31,True
6914016,EVGA FTW3 RTX3080 10Gb,False,160000,2025-02-19 18:36:00,False,https://hardverapro.hu/apro/evga_ftw3_rtx3080_10gb_9/friss.html,2025-02-19 18:28:07,True
6914242,EVGA RTX 3080 XC3 ULTRA + EK-Quantum Vector2 blokk (vízhűtött),False,220000,2025-02-19 21:09:00,False,https://hardverapro.hu/apro/evga_rtx_3080_xc3_ultra_ek-quantum_vector2_blokk_v/friss.html,2025-02-19 20:19:59,True
6914299,KFA2 RTX 3080 Ti SG 1-Click OC 12G videokártya garanciával,True,205000,2025-02-19 22:06:00,True,https://hardverapro.hu/apro/kfa2_rtx_3080_ti_sg_1-click_oc_12g_videokartya_gar/friss.html,2025-02-19 22:15:06,True
6914766,"Manli RTX3080 csavarmatricás, hibátlan",False,165000,2025-02-20 11:48:00,True,https://hardverapro.hu/apro/manli_rtx3080_csavarmatricas_hibatlan/friss.html,2025-02-20 11:17:38,True
6914725,GIGABYTE GeForce RTX 3080 VISION OC 10GB GDDR6X 320bit,False,188888,2025-02-20 11:22:00,True,https://hardverapro.hu/apro/gigabyte_geforce_rtx_3080_vision_oc_10gb_gddr6x_32_3/friss.html,2025-02-20 11:17:38,True
6917172,"""HÓFEHÉR SZÉPSÉG"" - GIGABYTE RTX 3080 10GB GDDR6X VISION OC 10G",False,199990,2025-02-22 07:50:00,False,https://hardverapro.hu/apro/hofeher_szepseg_gigabyte_rtx_3080_10gb_gddr6x_visi_2/friss.html,2025-02-22 07:06:37,True
6917728,BESZÁMÍTÁS! ASUS ROG STRIX RTX 3080 10GB videokártya garanciával hibátlan működéssel,False,199900,2025-02-22 14:02:00,True,https://hardverapro.hu/apro/beszamitas_asus_rog_strix_rtx_3080_10gb_videokarty/friss.html,2025-02-22 13:12:17,True
6917931,"ÚJ, Bontatlan Asus TUF RTX 3080 10GB OC GDDR6X videokártya! BeszámítOK",False,220000,2025-02-22 16:16:00,True,https://hardverapro.hu/apro/uj_bontatlan_asus_tuf_rtx_3080_10gb_oc_gddr6x_vide/friss.html,2025-02-22 16:13:18,False
6918100,MSI GeForce RTX 3080 SUPRIM X 10GB,False,230000,2025-02-22 17:58:00,True,https://hardverapro.hu/apro/msi_geforce_rtx_3080_suprim_x_10gb_4/friss.html,2025-02-22 18:26:15,True
6918298,MSI GeForce RTX 3080 Ti SUPRIM X 12G,True,250000,2025-02-22 19:54:00,True,https://hardverapro.hu/apro/msi_geforce_rtx_3080_ti_suprim_x_12g_6/friss.html,2025-02-22 20:17:44,True
6918460,Msi 3080Ti Suprim X 12GB LHR LEGSZEBB,True,250000,2025-02-22 22:32:00,False,https://hardverapro.hu/apro/msi_3080ti_suprim_x_12gb_lhr_legszebb/friss.html,2025-02-22 22:13:45,True
6918440,Manli Gallardo RTX 3080 Ti 12GB GDDR6X 384bit,True,199990,2025-02-22 22:05:00,False,https://hardverapro.hu/apro/manli_gallardo_rtx_3080_ti_12gb_gddr6x_384bit/friss.html,2025-02-22 22:13:45,True
6918604,"Asus Rog Strix 3080TI 12GB OC - Akár ""MAI"" átvétellel is!!!!",True,280000,2025-02-23 07:44:00,True,https://hardverapro.hu/apro/asus_rog_strix_3080ti_12gb_oc_akar_mai_atvetellel/friss.html,2025-02-23 07:07:32,True
6918641,Asus ROG Strix 3080 10GB,False,192000,2025-02-23 08:20:00,True,https://hardverapro.hu/apro/asus_rog_strix_3080_10gb_3/friss.html,2025-02-23 08:09:32,True
6918719,Manli GeForce RTX 3080 10GB LHR / AKÁR 12H GARANCIA/ BESZÁMÍTÁS,False,162000,2025-02-23 09:26:00,False,https://hardverapro.hu/apro/manli_geforce_rtx_3080_10gb_lhr_akar_12h_garancia/friss.html,2025-02-23 10:19:39,True
6919154,MSI RTX 3080 Suprim X 10GB eladó,False,150000,2025-02-23 13:13:00,True,https://hardverapro.hu/apro/msi_rtx_3080_suprim_x_10gb_elado_3/friss.html,2025-02-23 13:12:42,True
6919072,Evga XC3 Ultra RTX 3080 még bolti garanciával.,False,159999,2025-02-23 12:27:00,True,https://hardverapro.hu/apro/evga_xc3_ultra_rtx_3080_meg_bolti_garanciaval/friss.html,2025-02-23 13:12:42,True
6919390,EVGA RTX3080TI - FTW3 ULTRA GAMING - 12G,True,250000,2025-02-23 15:00:00,True,https://hardverapro.hu/apro/evga_rtx3080ti_ftw3_ultra_gaming_12g/friss.html,2025-02-23 14:12:53,True
6919844,Asus TUF 3080 10GB,False,180000,2025-02-23 18:41:00,True,https://hardverapro.hu/apro/asus_tuf_3080_10gb/friss.html,2025-02-23 18:25:58,True
6920141,ROG STRIX RTX3080-O10G-V2-GAMING,False,195000,2025-02-23 21:54:00,True,https://hardverapro.hu/apro/rog_strix_rtx3080-o10g-v2-gaming/friss.html,2025-02-23 22:14:04,True
6920289,EVGA RTX 3080 FTW3 Ultra 10GB - ezt vedd meg,False,170000,2025-02-24 01:58:00,True,https://hardverapro.hu/apro/evga_rtx_3080_ftw3_ultra_10gb_ezt_vedd_meg/friss.html,2025-02-24 06:23:30,True
6920287,ASUS GeForce RTX 3080 10GB GDDR6X,False,190000,2025-02-24 01:36:00,False,https://hardverapro.hu/apro/asus_geforce_rtx_3080_10gb_gddr6x_2/friss.html,2025-02-24 06:23:30,True
6920541,MSI Suprim X RTX3080 10Gb,False,165000,2025-02-24 10:20:00,True,https://hardverapro.hu/apro/msi_suprim_x_rtx3080_10gb_2/friss.html,2025-02-24 10:21:53,True
6921364,MSI SUPRIM RTX 3080 12GB,False,200000,Előresorolva,True,https://hardverapro.hu/apro/msi_suprim_rtx_3080_12gb/friss.html,2025-02-24 18:29:33,True
6921350,ZOTAC RTX 3080 AMP Holo 10GB GDDR6X 320bit,False,154990,2025-02-24 18:09:00,True,https://hardverapro.hu/apro/zotac_rtx_3080_amp_holo_10gb_gddr6x_320bit_2/friss.html,2025-02-24 18:29:33,True
6921584,Gigabyte Gaming RTX3080Ti,True,205000,2025-02-24 20:09:00,True,https://hardverapro.hu/apro/gigabyte_gaming_rtx3080ti/friss.html,2025-02-24 20:20:27,True
6921571,Gigabyte Gaming RTX3080,False,150000,2025-02-24 20:05:00,True,https://hardverapro.hu/apro/gigabyte_gaming_rtx3080/friss.html,2025-02-24 20:20:27,True
6921891,Evga xc3 3080,False,128000,2025-02-25 07:21:00,True,https://hardverapro.hu/apro/evga_xc3_3080_2/friss.html,2025-02-25 06:22:24,True
6922324,"Asus Strix 3080 LHR 10gb White, LED hiba",False,190000,2025-02-25 12:36:00,True,https://hardverapro.hu/apro/asus_strix_3080_lhr_10gb_white_led_hiba/friss.html,2025-02-25 13:17:55,True
6922862,GeForce RTX 3080 Founders Edition 10GB / AKÁR 12H GARANCIA/ BESZÁMÍTÁS,False,165000,2025-02-25 18:19:00,True,https://hardverapro.hu/apro/geforce_rtx_3080_founders_edition_10gb_akar_12h_ga/friss.html,2025-02-25 18:29:41,True
6923170,SUPRIMX 3080TI,True,229999,2025-02-25 21:52:00,True,https://hardverapro.hu/apro/suprimx_3080ti_2/friss.html,2025-02-25 22:15:27,True
6923659,ZOTAC RTX 3080 10GB GDDR6X Trinity,False,145000,2025-02-26 12:11:00,False,https://hardverapro.hu/apro/zotac_rtx_3080_10gb_gddr6x_trinity_2/friss.html,2025-02-26 11:18:41,True
6924123,MSI Suprim X RTX3080 10Gb,False,170000,2025-02-26 17:10:00,False,https://hardverapro.hu/apro/msi_suprim_x_rtx3080_10gb_3/friss.html,2025-02-26 16:16:28,True
6925239,"ASUS TUF 3080 OC 10 GB friss paszta és thermal padok, új ventik",False,179000,2025-02-27 14:03:00,True,https://hardverapro.hu/apro/asus_tuf_3080_oc_10_gb_friss_paszta_es_thermal_pad/friss.html,2025-02-27 13:18:40,True
6925304,Manli GeForce RTX 3080 Ti 12GB Garanciával!,True,199500,2025-02-27 14:49:00,False,https://hardverapro.hu/apro/manli_geforce_rtx_3080_ti_12gb_4/friss.html,2025-02-27 14:13:46,True
6895815,MSI RTX 3080 Gaming Z Trio 10GB LHR !!! Hibátlan állapotban,False,180000,2025-02-27 15:53:00,False,https://hardverapro.hu/apro/msi_rtx_3080_gaming_z_trio_10gb_lhr_hibatlan_allap/friss.html,2025-02-27 16:16:46,True
6925370,ZOTAC RTX 3080 AMP Holo 10GB GDDR6X,False,144990,2025-02-27 15:34:00,False,https://hardverapro.hu/apro/zotac_rtx_3080_amp_holo_10gb_gddr6x/friss.html,2025-02-27 16:16:46,True
6926745,"ZOTAC GAMING GeForce RTX 3080 Trinity, 10GB, 3hónap gar",False,165000,2025-02-28 15:22:00,True,https://hardverapro.hu/apro/zotac_gaming_geforce_rtx_3080_trinity_10gb_3honap/friss.html,2025-02-28 16:15:47,True
6926997,Nvidia GeForce RTX 3080 FE 10GB Granciával!!,False,185500,2025-02-28 18:09:00,True,https://hardverapro.hu/apro/nvidia_geforce_rtx_3080_fe_10gb_granciaval/friss.html,2025-02-28 18:29:26,True
6927330,nVidia GeForce RTX 3080 FE 10GB,False,175000,2025-02-28 22:50:00,True,https://hardverapro.hu/apro/nvidia_geforce_rtx_3080_fe_10gb_2/friss.html,2025-02-28 22:15:18,True
6927323,"ASUS TUF GeForce RTX 3080 GAMING V2 O10G az Alzán. 0 perces, 2 év gar.",False,185990,2025-02-28 22:39:00,False,https://hardverapro.hu/apro/asus_tuf_geforce_rtx_3080_gaming_v2_o10g_az_alzan/friss.html,2025-02-28 22:15:18,True
6927715,MSI RTX 3080 Suprim X 10G,False,165000,2025-03-01 11:35:00,True,https://hardverapro.hu/apro/msi_rtx_3080_suprim_x_10g_8/friss.html,2025-03-01 11:16:14,True
6928865,Csavarmatricás EVGA RTX 3080 FTW3 ULTRA 10GB LHR!,False,165000,2025-03-02 08:58:00,True,https://hardverapro.hu/apro/csavarmatricas_evga_rtx_3080_ftw3_ultra_10gb_lhr/friss.html,2025-03-02 08:09:28,True
